FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR1958048,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958053,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958075,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958084,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958100,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958107,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958132,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19581728,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19581894,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19582011,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958233,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958285,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958316,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958346,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958355,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958399,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958472,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958545,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958556,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958577,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958591,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19586221,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1958645,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959251,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959296,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19593995,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19594007,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19594343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19594360,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1959727,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19600433,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960128,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19601373,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960162,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960180,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960217,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960281,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19603049,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960327,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960385,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1960689,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1961873,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19621573,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19621692,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963079,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963085,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963091,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963098,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963223,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963287,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963291,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963341,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963353,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963360,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963406,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963458,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963496,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963501,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963523,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1963537,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19635922,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19638786,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19638947,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19639028,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19645305,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965061,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965093,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965096,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965129,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965147,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965173,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965178,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965188,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965203,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965342,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965388,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965402,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965442,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR1965517,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965582,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965597,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965672,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965696,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965718,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965780,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965798,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965820,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965854,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19658558,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19658876,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19658963,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965899,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965903,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965953,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965977,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965994,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1965996,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966066,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966079,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966098,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966112,senterica_achtman_2,-,10,19,12,9,1415?,9,2
SRR1966121,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966131,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966157,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966170,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966211,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19662640,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966308,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966322,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966413,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19664148,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966416,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966513,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966516,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966517,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966531,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966572,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966576,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966581,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966591,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966666,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966719,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966731,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966734,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966840,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966877,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966936,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966993,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1966998,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19670711,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967074,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967112,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967138,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967167,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967194,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967279,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967290,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967311,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967386,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967415,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967420,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967423,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967499,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967523,senterica_achtman_2,2079,10,19,12,9,5,467,2
SRR1967524,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967556,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967563,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967577,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967627,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967643,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967685,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967718,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967753,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967759,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967841,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967912,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1967940,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968071,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968091,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968092,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968113,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968160,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968201,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968234,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968317,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968398,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968445,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968450,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968458,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968485,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968504,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968522,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968528,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968598,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968612,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968629,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968676,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968694,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968776,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968784,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968823,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968835,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968847,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968886,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968936,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968940,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1968964,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969066,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969071,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969149,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR1969166,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969202,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969207,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969218,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969253,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19693185,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969414,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969450,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969486,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969506,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969531,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969540,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969637,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969659,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969691,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969770,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969791,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969858,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969960,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969961,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969973,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969998,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1969999,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970010,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970013,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970022,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970024,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970076,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR1970116,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970183,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970222,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970229,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970246,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970282,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR1970287,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19730701,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19733277,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19733336,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19735781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19735786,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19754862,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19756237,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19765036,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19768547,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19769792,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19771069,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19785315,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19793320,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19805731,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19806082,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19811603,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19845344,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19846440,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19847017,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19854730,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19862989,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19865780,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19865792,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19865909,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19866104,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19867339,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19867442,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19868825,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19869797,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19884030,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19886895,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19887576,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19887857,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888503,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888558,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888570,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19888575,senterica_achtman_2,4431,10,19,12,981,5,9,2
SRR19897760,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19913781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19913911,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19924867,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19929132,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19960053,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19963727,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19986290,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR19992506,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20000532,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20005852,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20015863,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR20015871,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20017292,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20017566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20017575,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20017579,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20017816,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20020774,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20047389,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20053212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20053291,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20053304,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20068432,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20068438,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20071599,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20072124,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20073576,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20076170,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20078627,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20078859,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20081445,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20081611,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20081717,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20081781,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20081843,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20081846,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20084566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2010693,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20110356,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20110359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20110364,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20110366,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20110564,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20123514,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20123538,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20124480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20124482,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20138872,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2015055,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2015056,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2015057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2015058,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2015059,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2015698,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20171664,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20171763,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20171764,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20203753,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20209285,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20209292,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20210951,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20210990,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20212526,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20219373,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR20219376,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20220027,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20220028,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20220032,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20224940,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20230876,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20230916,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20230926,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20230942,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20231198,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20231230,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20231274,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20237699,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20281735,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20281903,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20285897,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20288874,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20292504,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20292512,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR20292557,senterica_achtman_2,2379,10,19,363,9,5,9,2
SRR20301661,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20301664,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20307400,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20308938,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20315338,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20331368,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20332660,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20333062,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20337121,senterica_achtman_2,4431,10,19,12,981,5,9,2
SRR20341298,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20341321,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20363714,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20363795,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20367761,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20391496,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20394243,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423169,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423171,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423179,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423181,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423182,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423190,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20423195,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20438240,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20438548,senterica_achtman_2,-,10,19,12,~9,5,9,2
SRR20438566,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20439948,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR20450869,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2053338,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2053340,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2053346,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2053349,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054121,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054177,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054187,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054188,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054198,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054203,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054205,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054228,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054237,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054247,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054248,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054255,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054276,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2054278,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058193,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058194,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058195,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058196,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058197,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058198,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058199,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058200,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058201,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058202,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058209,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058210,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058211,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058212,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058213,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058214,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058215,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058216,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR2058217,senterica_achtman_2,34,10,19,12,9,5,9,2
