#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
SRR1958185,NODE_96_length_2024_cov_13.168106,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958203,NODE_1_length_628051_cov_15.386853,482493,482930,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958203,NODE_50_length_18000_cov_15.760546,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958203,NODE_66_length_4495_cov_15.118694,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958203,NODE_66_length_4495_cov_15.118694,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958203,NODE_66_length_4495_cov_15.118694,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958203,NODE_83_length_2024_cov_16.746064,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958247,NODE_102_length_4495_cov_17.135135,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958247,NODE_102_length_4495_cov_17.135135,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958247,NODE_102_length_4495_cov_17.135135,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958247,NODE_124_length_2024_cov_17.388522,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958247,NODE_1_length_428326_cov_14.336609,375345,375782,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958247,NODE_76_length_18000_cov_15.087267,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958260,NODE_129_length_4496_cov_16.445620,64,900,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958260,NODE_129_length_4496_cov_16.445620,900,1703,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958260,NODE_129_length_4496_cov_16.445620,1764,2579,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958260,NODE_156_length_2024_cov_19.734383,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958260,NODE_3_length_151956_cov_17.602939,11841,12278,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958260,NODE_81_length_17999_cov_19.103154,9463,10668,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958331,NODE_105_length_748_cov_302.111111,66,548,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR1958331,NODE_62_length_11880_cov_24.968626,480,1685,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958331,NODE_88_length_1638_cov_20.076437,202,1062,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958331,NODE_8_length_182972_cov_14.857274,166559,166996,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958331,NODE_93_length_1501_cov_186.854080,590,1405,-,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR1958388,NODE_122_length_2024_cov_13.095480,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958388,NODE_68_length_18000_cov_11.866982,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958388,NODE_7_length_145998_cov_11.396758,257,694,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958388,NODE_99_length_4495_cov_10.293468,63,899,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958388,NODE_99_length_4495_cov_10.293468,899,1702,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958388,NODE_99_length_4495_cov_10.293468,1763,2578,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958473,NODE_1_length_604539_cov_14.302752,145489,145926,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958473,NODE_52_length_12668_cov_15.070324,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958473,NODE_61_length_4495_cov_14.276577,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958473,NODE_61_length_4495_cov_14.276577,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958473,NODE_61_length_4495_cov_14.276577,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958473,NODE_80_length_2024_cov_17.771458,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958483,NODE_1_length_628051_cov_13.436205,145122,145559,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958548,NODE_105_length_2024_cov_12.600813,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958548,NODE_2_length_169940_cov_9.563705,133309,133746,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958548,NODE_64_length_18000_cov_11.477236,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958548,NODE_88_length_4495_cov_8.220495,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958548,NODE_88_length_4495_cov_8.220495,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958548,NODE_88_length_4495_cov_8.220495,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958570,NODE_10_length_170706_cov_23.617242,145315,145752,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958570,NODE_47_length_16151_cov_26.136369,7615,8820,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958570,NODE_56_length_4494_cov_21.431854,62,898,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958570,NODE_56_length_4494_cov_21.431854,898,1701,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958570,NODE_56_length_4494_cov_21.431854,1762,2577,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958570,NODE_65_length_1947_cov_27.540169,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958596,NODE_1_length_269516_cov_14.313129,232885,233322,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958596,NODE_66_length_12665_cov_16.298652,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958596,NODE_81_length_4495_cov_11.781757,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958596,NODE_81_length_4495_cov_11.781757,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958596,NODE_81_length_4495_cov_11.781757,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958596,NODE_98_length_2024_cov_17.854749,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958620,NODE_109_length_2024_cov_17.520569,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958620,NODE_61_length_27676_cov_12.698708,15453,15890,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958620,NODE_81_length_11878_cov_18.312949,478,1683,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958620,NODE_94_length_4496_cov_12.571493,64,900,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958620,NODE_94_length_4496_cov_12.571493,900,1703,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958620,NODE_94_length_4496_cov_12.571493,1764,2579,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958625,NODE_1_length_604456_cov_14.698298,458898,459335,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958625,NODE_57_length_11196_cov_18.973072,9463,10668,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958625,NODE_63_length_4495_cov_13.808559,63,899,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958625,NODE_63_length_4495_cov_13.808559,899,1702,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958625,NODE_63_length_4495_cov_13.808559,1763,2578,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958625,NODE_73_length_1376_cov_59.105223,369,1229,+,blaTEM-1C_1,1-861/861,===============,0/0,100.00,100.00,resfinder,FJ560503,blaTEM-1C,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958629,NODE_106_length_2024_cov_12.668360,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1958629,NODE_1_length_301727_cov_10.505801,145122,145559,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958629,NODE_70_length_12669_cov_11.247186,4133,5338,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958629,NODE_88_length_4496_cov_10.682954,64,900,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958629,NODE_88_length_4496_cov_10.682954,900,1703,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958629,NODE_88_length_4496_cov_10.682954,1764,2579,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958639,NODE_1_length_248277_cov_14.211250,42114,42551,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1958639,NODE_62_length_18000_cov_16.069936,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1958639,NODE_80_length_4495_cov_14.691667,63,899,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1958639,NODE_80_length_4495_cov_14.691667,899,1702,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1958639,NODE_80_length_4495_cov_14.691667,1763,2578,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1958639,NODE_93_length_2024_cov_17.058405,588,1448,-,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959221,NODE_1_length_414568_cov_10.111282,145122,145559,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959221,NODE_60_length_12669_cov_10.346520,4133,5338,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959221,NODE_69_length_4494_cov_9.706916,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1959221,NODE_69_length_4494_cov_9.706916,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1959221,NODE_69_length_4494_cov_9.706916,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1959221,NODE_77_length_2024_cov_11.818182,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959242,NODE_2_length_274334_cov_12.929634,128593,129030,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959242,NODE_59_length_18000_cov_14.210031,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959242,NODE_78_length_4495_cov_13.798874,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1959242,NODE_78_length_4495_cov_13.798874,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1959242,NODE_78_length_4495_cov_13.798874,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1959242,NODE_93_length_2024_cov_15.099543,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959385,NODE_1_length_321154_cov_26.773942,175403,175840,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959385,NODE_47_length_17999_cov_31.221021,9463,10668,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959385,NODE_59_length_4496_cov_24.484576,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1959385,NODE_59_length_4496_cov_24.484576,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1959385,NODE_59_length_4496_cov_24.484576,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1959385,NODE_65_length_2024_cov_31.766379,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959467,NODE_22_length_89247_cov_10.134586,72834,73271,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959467,NODE_72_length_5817_cov_12.259806,480,1685,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959473,NODE_1_length_604542_cov_18.148268,458617,459054,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959473,NODE_51_length_18000_cov_92.506715,7332,8537,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959473,NODE_61_length_4495_cov_76.622973,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1959473,NODE_61_length_4495_cov_76.622973,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1959473,NODE_61_length_4495_cov_76.622973,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1959473,NODE_68_length_2024_cov_97.057897,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959504,NODE_10_length_134175_cov_16.142089,64040,65245,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959504,NODE_1_length_604185_cov_14.219120,458627,459064,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959505,NODE_107_length_2024_cov_17.388014,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959505,NODE_2_length_216143_cov_15.312715,70218,70655,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1959505,NODE_67_length_17999_cov_16.263208,9463,10668,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959505,NODE_89_length_4496_cov_13.487953,64,900,-,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1959505,NODE_89_length_4496_cov_13.487953,900,1703,-,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1959505,NODE_89_length_4496_cov_13.487953,1764,2579,-,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1959507,NODE_100_length_13874_cov_10.720168,9464,10669,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1959507,NODE_192_length_1638_cov_9.382817,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1959507,NODE_197_length_1501_cov_37.078838,590,1405,-,sul2_2,1-816/816,===============,0/0,100.00,100.00,resfinder,AY034138,sul2,Sulfamethoxazole
SRR1959507,NODE_229_length_676_cov_68.172303,66,548,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR1959507,NODE_24_length_57037_cov_7.481257,24926,25363,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1960033,NODE_1_length_417566_cov_12.280055,401153,401590,+,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1960033,NODE_55_length_12360_cov_19.406908,10676,11881,+,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1960033,NODE_77_length_1982_cov_428.510119,251,733,+,dfrA14_5,1-483/483,===============,0/0,100.00,99.79,resfinder,DQ388123,dfrA14,Trimethoprim
SRR1960033,NODE_77_length_1982_cov_428.510119,1083,1919,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1960033,NODE_79_length_1638_cov_16.599495,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1960074,NODE_106_length_2024_cov_14.665820,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1960074,NODE_1_length_414289_cov_12.624036,145122,145559,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
SRR1960074,NODE_33_length_50939_cov_18.322400,41030,41527,+,dfrA12_8,1-498/498,===============,0/0,100.00,100.00,resfinder,AM040708,dfrA12,Trimethoprim
SRR1960074,NODE_33_length_50939_cov_18.322400,41925,42726,+,aadA2_1,18-819/819,===============,0/0,97.92,100.00,resfinder,NC_010870,aadA2,Streptomycin
SRR1960074,NODE_33_length_50939_cov_18.322400,42988,44247,+,cmlA1_1,1-1260/1260,===============,0/0,100.00,99.92,resfinder,M64556,cmlA1,Chloramphenicol
SRR1960074,NODE_33_length_50939_cov_18.322400,44330,45131,+,ant(3'')-Ia_1,171-972/972,..=============,0/0,82.51,99.75,resfinder,X02340,ant(3'')-Ia,Streptomycin
SRR1960074,NODE_33_length_50939_cov_18.322400,46813,47604,-,sul3_2,1-792/792,===============,0/0,100.00,100.00,resfinder,AJ459418,sul3,Sulfamethoxazole
SRR1960074,NODE_33_length_50939_cov_18.322400,49365,50594,-,mef(B)_1,1-1230/1230,===============,0/0,100.00,100.00,resfinder,FJ196385,mef(B),Erythromycin;Azithromycin
SRR1960074,NODE_92_length_4495_cov_13.257432,1918,2733,+,sul2_3,1-816/816,===============,0/0,100.00,100.00,resfinder,HQ840942,sul2,Sulfamethoxazole
SRR1960074,NODE_92_length_4495_cov_13.257432,2794,3597,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1960074,NODE_92_length_4495_cov_13.257432,3597,4433,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1960074,NODE_93_length_4455_cov_16.660682,784,1989,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1960127,NODE_102_length_15637_cov_10.213644,4868,6073,-,tet(B)_2,1-1206/1206,===============,0/0,100.00,100.00,resfinder,AF326777,tet(B),Doxycycline;Tetracycline;Minocycline
SRR1960127,NODE_215_length_2090_cov_6.714496,388,1191,+,aph(3'')-Ib_5,1-804/804,===============,0/0,100.00,100.00,resfinder,AF321551,aph(3'')-Ib,Streptomycin
SRR1960127,NODE_215_length_2090_cov_6.714496,1191,2027,+,aph(6)-Id_1,1-837/837,===============,0/0,100.00,100.00,resfinder,M28829,aph(6)-Id,Streptomycin
SRR1960127,NODE_217_length_2024_cov_8.467750,577,1437,+,blaTEM-1B_1,1-861/861,===============,0/0,100.00,100.00,resfinder,AY458016,blaTEM-1B,Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin
SRR1960127,NODE_25_length_50640_cov_7.614609,25263,25700,-,aac(6')-Iaa_1,1-438/438,===============,0/0,100.00,100.00,resfinder,NC_003197,aac(6')-Iaa,Amikacin;Tobramycin
